id,output,gt,kps
17100403347,1.0,null,"[256.1039200416383, 283.47887039234547, 256.52327945136733, 280.92218316447884, 253.5618547629584, 280.0335383132535, 266.9146445513262, 269.0168990619721, 257.0341772611875, 268.44195545986855, 295.7271083143736, 275.00130248719967, 262.8471931023079, 257.59064814038896, 307.07467582661496, 319.0271235782649, 265.4510366963186, 300.9054378477764, 305.44269792835036, 355.6945494803661, 266.4670183359365, 334.7387918772334, 339.8784326235658, 277.52735414116495, 323.9743293841949, 268.327234434724, 386.164495375399, 297.39942341420186, 307.74334027042636, 283.5905562224696, 431.7236932115246, 297.4855379800601, 329.7147055296534, 273.984916397025]"
12100104716,0.0,null,"[210.05324014126086, 180.8684308091034, 213.68183422463733, 175.4441608024122, 211.96765839530906, 175.47424565273425, 229.32600392179793, 175.1835498731198, 222.67360687676816, 175.35711148051413, 244.53401825201834, 201.76197630022276, 224.0478755725612, 200.4342636991606, 250.22643452915705, 251.82201126593495, 230.17807065778712, 241.8946846416556, 242.0452702285953, 287.50805772324844, 224.59894204038164, 274.839807036252, 279.8235519744171, 248.15200155369556, 256.48849040849456, 245.70053363240936, 270.486878919281, 315.6259441820257, 211.45177407827381, 243.04012161839128, 322.6150909508927, 292.43005870192917, 222.66176616446103, 300.032111998744]"
14100007334,1.0,null,"[332.2531698344891, 270.92900262542065, 337.9925546636905, 265.83891220020723, 335.5514831788648, 267.1541941175561, 328.323613385205, 248.75711808710835, 323.01852263939634, 248.99413915594093, 307.8839407390341, 238.71255830540764, 293.65751261445587, 244.77577932143356, 348.40552137708255, 282.2047647169405, 344.0272465100957, 296.64587154897436, 398.9089506731598, 299.983951181204, 402.51856897639357, 331.4979927964253, 189.2703397896137, 239.59568259160173, 160.63162352059481, 237.78771097462186, 267.6536664751928, 297.4311300519894, 215.7628795080332, 317.3085598323261, 171.34046470393332, 274.7144563963653, 145.9863985080369, 284.0334197004744]"
12100105064,0.0,null,"[209.07536858213334, 67.51913413242991, 206.24431471748846, 64.45113207548664, 205.51771616502495, 65.06569982462844, 195.20408078241158, 69.19718933876304, 195.27346789439414, 69.1231366161071, 198.07387205884777, 85.48063434363861, 198.21820908347655, 87.05578746397951, 230.26421188556853, 81.60516239172655, 230.8926704026992, 83.73432828709446, 251.1996312937546, 77.25299889274298, 255.7694669324244, 77.8288059990664, 210.85178586535943, 138.72180246896082, 202.01055510891118, 138.68759365228902, 223.95237412358117, 179.63532370567987, 188.0751737056142, 184.69186004492468, 229.269248117013, 213.13541229272693, 160.93284180187212, 219.8640619239301]"
17100403241,1.0,null,"[253.35824571932955, 286.8559079147704, 253.27117087847415, 284.3563127726778, 250.21618732793027, 283.0551646486068, 264.4365234057689, 270.71602579383193, 255.81153612046006, 271.2518574106287, 295.54183501253726, 273.80415573744364, 261.6763543381884, 260.849630429525, 306.73243138207795, 317.89974648426175, 264.3201671759489, 298.27113606191324, 305.664220333729, 355.80338650592, 266.84073576260147, 334.6537686793493, 341.1724962318233, 271.61120387025085, 327.9497158886451, 263.6903342123692, 386.3920032965265, 296.7119976719524, 319.5834336175062, 283.59415105638703, 432.33934405663706, 300.74722548651107, 328.9550992495617, 299.71013569680315]"
14100108837,0.0,null,"[79.42536131133308, 167.2469181246084, 69.57367333972857, 159.83699697062875, 68.85704257341042, 158.05709097347608, 73.58538965869873, 132.27367296708147, 71.99299896215439, 130.4370354048305, 114.03036772593316, 128.55142074967299, 137.79586444836366, 93.11484868759051, 157.31326000418164, 206.73892248071354, 191.79705147590602, 145.88088873284448, 139.567447982493, 276.1796645846748, 179.5570830136081, 212.37611673252164, 293.6662714963671, 156.6536741561389, 297.2605601724528, 130.26376253409043, 401.8759367318724, 214.42125096215247, 412.6984301576846, 175.69640725155347, 545.201361264052, 259.41694856836955, 521.2803074160388, 200.71834971829884]"
14100110094,0.0,null,"[97.16571005198686, 155.61618683948024, 82.35876911785715, 148.10495526329163, 84.23284809046214, 146.32413496555938, 78.89723148450328, 118.75610381931587, 79.3319953224375, 113.86396511169771, 114.82130470779245, 103.33618488220006, 139.7362195475114, 78.43168733964465, 183.89643476201562, 186.0950349109417, 199.4425425366826, 142.9270796586081, 172.49197461857685, 259.2128110155145, 197.51352440427058, 216.10441487632787, 303.4106112371251, 141.75353191104125, 306.7509469680471, 128.86511421490815, 419.2438536606438, 195.9563942773475, 418.3546315906288, 173.3988795158973, 559.4665682614516, 238.02562474970546, 525.2222052912048, 191.96106224022395]"
12100105124,0.0,null,"[205.37544636859852, 78.48934587583652, 204.1963177141381, 74.79593847470956, 204.74882780838334, 74.68987474715667, 193.35124457200607, 76.26365794019867, 194.7311215027229, 76.29821483704954, 195.5310572895513, 93.00376340656305, 193.56379068785546, 94.32899521763522, 229.9775524529419, 96.33583139292966, 230.30972901925426, 96.28355565704061, 251.42024512861232, 90.14516264986129, 255.7521579450224, 88.32785949955036, 209.88315436350976, 144.01041169208563, 196.7662563416318, 145.7741873646496, 224.35211028240198, 181.7988770890468, 186.28949920012317, 190.2065065732369, 226.85400187399975, 215.46508694251105, 170.9114529373003, 227.60794236239485]"
12100104918,0.0,null,"[210.68919754165623, 215.10084157606747, 214.91439793504463, 209.36803305995946, 213.10004365036693, 208.7761471089607, 230.42652898678472, 209.59578734272307, 226.67112679692258, 209.31457384018248, 242.3427257542715, 235.45843502598123, 224.4590029546139, 227.92546297753273, 231.9204090030276, 284.2996670183376, 219.7579534986786, 266.46469256863645, 215.51919559559929, 322.7465859041346, 206.2460038773602, 309.6378971919177, 287.17214964902035, 275.0234300556102, 260.84268672953846, 269.2337272672487, 272.77668701125134, 337.85932605994896, 226.28133737860577, 288.9622003323171, 317.72290622467057, 313.62136214272675, 221.14653361290652, 318.0663818993418]"
14100107689,0.0,null,"[206.9227180645788, 73.16582676909232, 209.77616084644254, 60.400229859130036, 195.29105176517814, 69.0434508712589, 217.345007133956, 62.89879298925666, 187.0255522387252, 80.94593479852074, 252.17397587722652, 78.04346084018279, 203.61399015747676, 142.92140336124103, 304.6691900796991, 57.28380898688535, 213.78177498865682, 215.78737355909075, 311.91947406403705, 72.6185897778738, 204.8045188022974, 282.52303345617753, 350.7015697110544, 167.20412871255772, 328.247404033396, 190.44039837145974, 433.21807009644306, 227.02190502646638, 417.26120022056807, 226.96738154331666, 531.3307475531763, 274.4245683495731, 499.3305302998415, 251.32696300317198]"
12100105002,0.0,null,"[206.7710240254041, 72.18810844381282, 203.83685685068812, 69.09570253909106, 203.6355050275611, 68.92820809924828, 194.46299150055881, 72.6333828672544, 193.73904347792174, 72.4407611136308, 197.501631633068, 88.88892023147811, 196.7302985567045, 90.08364893916298, 228.8627837745625, 88.99864750504234, 228.22908410624927, 87.29493396398263, 251.5498034759878, 81.63141431229997, 251.98729355940836, 80.75723011211724, 208.22112259604916, 140.94868080231564, 200.86020790896595, 142.04890503370387, 220.81693338307065, 180.66459878083353, 187.30626142625798, 188.00352479694052, 225.62205977317663, 214.9205977802608, 155.54708474295813, 221.64681780695363]"
14100104519,1.0,null,"[124.35248722173326, 300.6599518555532, 115.21059965691063, 297.4120319509147, 114.89768344890112, 296.993969019293, 118.689560692856, 273.1344107703145, 116.32888248652092, 275.58914939398284, 154.59801802319393, 242.0578169827579, 171.68303027631111, 237.99543803160302, 222.96760158140196, 248.8674990701138, 233.204055187806, 231.6026730686683, 198.1990413695104, 294.76029272502717, 202.5842813004134, 289.1047750350128, 299.59877943986146, 249.43130073540874, 301.86931935796764, 252.4115043878313, 405.83582087739205, 280.0156771708251, 410.18395354404055, 275.885333545515, 548.514770986887, 282.9069470064638, 556.2908409811423, 276.47086956936744]"
15003500095,0.0,null,"[301.01947138769435, 108.946518799534, 313.07622270627036, 96.68842508527878, 292.3180980270808, 96.11902479593847, 330.9790988684226, 84.79964962162515, 274.75590396222873, 78.71779855195132, 355.06569913200707, 117.19834431471442, 244.4752723877078, 117.42856714721523, 352.383917319472, 216.93313008430172, 232.1020685590736, 222.6394125321255, 352.71342738697723, 309.0044751322843, 226.31895507394833, 306.0529095090539, 313.9607658630431, 174.67803874480495, 259.5526464481853, 171.51500144895766, 292.4135053892414, 231.23261675422035, 247.27303496554666, 291.7258117249407, 271.33514230475646, 270.59794481487575, 226.70753681000005, 309.12336380150407]"
12100104717,0.0,null,"[207.97225417338606, 185.96379000152857, 211.29127104244964, 180.5290514380007, 209.33581665981714, 180.15344762733878, 225.89524935960804, 179.5836595011368, 220.04780627708965, 180.00374599377238, 243.7948527210464, 203.1244026133955, 223.89925540389817, 204.7495475652131, 254.94535954473466, 252.58790870211803, 232.09482908772426, 240.48602834786675, 245.85250104727442, 288.7411734645697, 228.62511615826548, 275.1885336437498, 279.4497166490094, 251.58692373438802, 259.86013376292243, 248.35182237612733, 270.351664475894, 318.31467449190035, 210.55492888961817, 242.40511300623177, 320.55685199180925, 293.62696075541885, 223.64756938394902, 299.85607687856117]"
14100107452,0.0,null,"[191.05400102047173, 77.60756624026989, 183.6640610945747, 70.10701315642834, 194.2541310628704, 62.1308514915834, 177.64074460531708, 75.46591894732953, 210.87903821556955, 59.29754337955851, 177.8392868315367, 128.66183474584497, 254.21793029610262, 69.05648940836953, 195.49498007306607, 212.8242691375947, 306.52609891154844, 54.395702729128736, 186.273615117444, 295.20525616195084, 308.9538075319573, 141.55020793582656, 312.4377456871266, 199.2266055504969, 340.58878513756105, 165.46456282184838, 432.17164759249073, 251.0297797244576, 445.7953296252045, 223.70822176231542, 540.1817190295681, 289.4384407084902, 526.0484037971102, 268.17707874222305]"
12002100212,1.0,null,"[75.28714338119832, 381.0224289794219, 3.866531014370019, 82.73232253995415, 24.395168215636556, 182.76909389636324, 65.13751831083752, 167.34905822120217, 32.435614407141934, 387.48110114217246, 23.30631798217279, 218.38083834046031, 14.110330836478738, 339.57572332131423, 142.38951551968103, 275.5681010161284, 45.17415184306647, 422.081700836355, 118.1156638766469, 293.4781924396402, 113.36245139240772, 132.44834694302466, 56.158756553390084, 413.3281846756192, -28.25956492765795, 190.1456622630116, 158.4049108412933, 146.07592866446538, 102.25020368892139, 302.0142909381495, 86.75597751750891, 88.37725002583379, 30.19715361592256, 133.63140792318404]"
12002200663,1.0,null,"[260.16126192753205, 178.73379638828857, 256.3301024638696, 180.97589760291706, 812.386160235587, 258.4117603918406, 438.85551100882583, 254.3124500540639, 243.10177185825702, 430.09483631507356, 441.1880235386609, 323.3176607616025, 686.488149683347, 92.71261765333455, 416.15815394438323, 413.36799344946985, 598.4087551261797, 442.38449579365846, -24.843823194433888, 396.7199474254382, 395.0983633996236, 514.5379813557392, 270.60042310801845, 512.3796355319763, 333.2687383950268, 429.0419919166307, 522.9449791252541, 208.59073071970693, 369.4058953792326, 202.06139397425008, 272.9698589675571, 145.86657919332586, 258.5233828399376, 80.54977062187707]"
14002100822,1.0,null,"[390.15607646251397, 330.4394832858173, 93.22550066032267, 192.78351357838005, 551.0736157145018, 161.00956036647074, 719.9924701343833, 155.51133972233458, 220.98351354809586, 161.50693476442584, 384.3315081262676, 302.5610090461703, 257.0070788225196, 238.88416312547656, 66.95033578652355, 304.8873303680506, 254.3460444558665, 199.31996003981777, 716.3509234474049, 340.4627619681325, 504.19011541193674, 416.6105159170211, 366.18384968961954, 245.48263282743008, 562.5704309571241, 190.73608500446656, 129.95439698494994, 130.1885895170695, 306.56919609810444, 217.21906950321747, 42.66652087129431, 310.0854159095263, 50.46446203095072, 129.21086903381936]"
11002100703,1.0,null,"[398.29795188341404, 304.82218852640284, 523.356938722503, 322.9999939326016, 600.5132478541749, 199.3789882894427, 466.8380297080341, 286.9601321334703, 657.7930339081744, 626.592039948598, 532.031496713143, 355.35291119771193, 499.73135062113727, 455.53328987411714, 758.7132312086193, -91.66318387620532, 549.2550236986219, 88.07542400365539, 741.9588685398694, 310.5948748771011, 500.3751169024029, 185.93377013777288, 21.61363840159004, 269.72396955243795, 332.29169907885637, 291.5894724813669, 244.50276084158872, 107.22398447655283, 139.4665821712324, 74.19529546745629, 70.98492382239967, 418.191634338006, 101.45628855927988, 177.4458139713016]"
18100205079,0.0,null,"[226.6928076085891, 120.43019814543251, 227.48939490418744, 111.23018450055486, 229.2840749219392, 112.12259318746962, 242.3211229940813, 111.25927589386954, 242.070290760662, 110.78982814013922, 251.7551184756226, 141.6033353142492, 258.9913652364091, 137.19458616038708, 230.67981222143433, 188.45853140598444, 237.55836405236232, 183.34933474713807, 223.7118571871494, 155.54887572749865, 230.94898411704304, 157.30188451823653, 302.49019492522336, 211.9819288467172, 306.90632629410436, 209.15969006564745, 255.05258331118858, 258.7951618533327, 264.27467175282175, 254.16302298396485, 273.1167445780169, 321.25102687108534, 309.2869207073594, 286.85714159851454]"
11002100136,1.0,null,"[258.6476864954744, 229.4685108353335, 358.3844615609155, 341.227186106858, 644.099558616297, 357.0569870401489, 565.6095136401723, 275.2976273391944, 400.2659146745497, 425.3508780354779, 110.07793380847674, 261.31380124469644, 586.2565375290587, 310.10315251575764, 272.3640558185938, 155.98017333723644, 375.530418629683, 176.3224085703069, 373.7782818593013, 532.5496962306663, 412.6386366752971, 389.1916974517925, 198.61815344660977, 199.6668593623232, 312.2804538978107, 294.1945200585742, 321.73449486510657, 275.8387190481085, 285.333270406872, 310.28997284065696, 475.1083371551819, 204.9645342981793, 222.26083445364824, 386.0894556048589]"
12002202111,1.0,null,"[350.3913362078188, 168.8302190597319, 260.1803556146722, 142.90553183869739, 270.50268150188464, 263.55445356807854, 368.794198216578, 118.94988941864769, 366.0005335090077, 212.0371331681032, 541.1521309020017, 279.43171705485304, 378.0629157925642, 284.7271874635902, 550.5327588488273, 202.63688379309667, 496.32000408805663, 458.4758843004414, 139.06204381455376, 88.4802732153503, 181.20549244645204, 48.793175322878824, 309.57549901570655, 256.443769862029, 687.5343699949586, 360.84864983322996, 195.92376987369119, 303.9257280716547, 454.3837165520438, 262.81667707906325, 493.96446211885615, 67.9138238689195, 585.3604437163025, 124.03606472008084]"
12100105057,0.0,null,"[208.77898775731072, 69.14739603632589, 206.32330497536032, 65.15550341683678, 205.66606055547774, 65.56831580571429, 197.63030647245762, 69.73908620863459, 195.4788047374726, 69.89179793138722, 198.36067528222551, 87.08923209346271, 197.61357232141566, 88.76766158103864, 233.42106307072933, 87.90124728318442, 232.0040427464767, 87.86510500760825, 252.85659940111188, 81.88885248985426, 254.94863531590764, 82.73331835620247, 209.34992784671005, 139.67992787278445, 204.0693997120715, 140.453881255212, 222.77543414870775, 178.9565102410065, 190.7495547613368, 184.70322549875706, 229.14392091943532, 212.20195318646958, 160.92731330364578, 220.30107931165637]"
14002100530,1.0,null,"[-199.4490061450858, 171.2450887218631, 818.681263893594, 107.1179307058523, 591.9760974672157, 164.0985331164963, 527.9958377162137, 154.6139758553856, 339.3618780641018, 105.32785918326432, 366.84936486948783, 215.13956018397784, 296.82281887422465, 262.96339722436977, 521.653752733866, 110.35287352308096, 627.6218348162181, 156.9113591524054, 190.60905925525532, 164.3823231696659, 571.3814795892031, 405.5509696556709, 252.9235076629082, 134.1801861455385, 273.1009199034193, 280.72488526684543, 189.26295586371475, 348.28139391150586, 100.15230888933864, 196.55354741247214, 79.53042104192188, 221.92411770303843, 72.79194524719743, 245.30036898867803]"
11002100026,1.0,null,"[341.54745312371466, 53.945849707741345, 481.78114686844685, 167.73915648143864, 344.5458533006815, 134.39489129460287, 412.0243717749747, 173.32910813854977, 629.6348651336476, 294.4714523244966, 416.5746944038622, 336.90647460562053, 75.36230437155582, 282.89900432373304, 247.36056430978925, 177.83378286320857, 289.3403461656827, 151.52532371906113, 319.1880570766493, 328.41857126639934, 246.25572338378439, 134.92071130479357, 296.88307778865203, 352.74766332246014, 248.8657916208842, 120.36440549465898, 169.2906886744181, 160.60128985936697, 180.88495059580637, 220.45264062850885, 239.9968542502574, 450.28567782960306, 386.1587750637132, 496.7567026729544]"
14002100624,1.0,null,"[494.79430110954377, 355.02518027300687, 616.2445422966243, 136.94619591645426, 272.35153236476134, 220.31569493028232, 188.41089820583557, 210.151626568352, 575.9553644366364, 1.9641987326189607, 495.4797585316036, 202.2144680657957, 514.2297890016667, 259.10497668270466, 353.7434637422457, 283.3549704793595, 445.44719243371634, 306.209752709396, 442.38937454906306, 561.9959949196158, 655.2181791748181, 3.593596473531893, 232.94643839804746, 98.3540290902513, 310.94785632754554, 149.8763970008059, 63.35655346366977, 381.6735851611827, 48.66943924647715, 424.12563320304105, 62.5004455941864, 205.51495059369623, 49.791045256897235, 286.7183926869946]"
14002100634,1.0,null,"[77.22111670456952, 366.1933755767338, 922.3082125817225, 155.70802337385592, 366.31665088094604, 101.4424353607792, 297.9825305430082, 144.02242116269557, 475.0863234421674, 183.50624343390942, 394.1347376854755, 183.55696259189287, 433.85875567841924, 27.20701869285515, 464.7281406776121, 425.7824201817263, 354.1443132453704, 414.9927141870878, 405.6072958813855, 426.9449164579303, 150.4263631224369, 307.17260672379746, 224.78782593457174, 298.7014516330487, 328.65828254085017, 349.18698221891043, 108.38723040721135, 236.37466926723513, 99.75157520457478, 104.09589055655401, 113.06302847066888, 139.39460720641776, 24.392395166334573, -38.027695880517726]"
14002100545,1.0,null,"[-56.266329106156014, 258.57413479514037, 445.5180641188351, 160.13301456983868, 283.06037832154226, 217.2090220884661, 326.4343694094118, 152.1981577840839, 509.7742013574748, 197.12304267359826, 420.33576417682025, 232.91751394108928, 324.7889978485771, 156.4671150493838, 629.4663913360196, 206.1262564223649, 339.4629772304099, 187.09560456659293, 361.72826008469747, 283.9183882882474, 151.35395209187547, 340.35227421104105, 336.92775419535616, 280.8556119450461, 394.8944560804474, 174.23217970574896, 120.10290003984238, 347.16028743422527, 179.50454833261873, 307.2800384075367, 67.00191669031922, 170.06758872880414, 52.00434064662587, 411.3215441198314]"
14002100247,1.0,null,"[3.4301531406157766, 118.30265539544354, 830.5130525816227, 237.45564384970683, 687.1279832463013, 256.04827377097627, -42.76288638945242, -14.611224146746988, 344.82481497549907, 248.67432676952058, 365.12619749077675, 50.54124222386062, 364.167893044934, 104.35294685739323, 347.4624962335349, 209.83434327634777, 294.04438930713076, 394.19238699403826, 207.71614644468926, 234.39245760859598, 16.465236359882535, 252.39790273871623, -47.79026255870414, 67.43215870450068, 460.6897977903444, 357.28195961518804, 223.65462041599054, 346.0002555790583, 75.77127454851338, 492.311323131733, 59.41909205757332, 339.7773691863665, 43.44606788137698, 296.27695057299536]"
